scan	precursor.mass	retention.time	motif	probability	overlap	motifdb_url	motifdb_annotation
1498	445.2069	145.399	gnps_motif_51.m2m	0.1040549715601629	0.4794682858407359	b'http://ms2lda.org/motifdb/motif/151041'	b'Oxygen-rich losses and fragments also occurring in hexose spectra \xe2\x80\x93 related to M2M 211 (hexose [glucose] conjugatation) \xe2\x80\x93 possibly hydrated-hexose loss? [ClassyFire - Relevant terms - Substituents: O-glycosyl compound Hexose monosaccharide Polyol]'
10303	445.3298	335.788	urine_mass2motif_159.m2m	0.45994196727136977	0.519041780802063	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10303	445.3298	335.788	gnps_motif_15.m2m	0.10572014736685965	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13275	445.3678	406.698	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
1714	446.2602	148.891	urine_mass2motif_213.m2m	0.45660822827610575	0.4865225535362161	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
12988	447.3473	396.913	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
10076	447.3474	324.648	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
5653	448.3062	224.515	gnps_motif_43.m2m	0.11298435841856072	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
13678	449.3626	414.846	gnps_motif_56.m2m	0.16248215907283975	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
13382	449.3627	409.265	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
13039	449.3634	400.308	gnps_motif_43.m2m	0.1881234681386551	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
7622	450.3218	262.279	gnps_motif_56.m2m	0.20698858629850664	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
10747	450.3249	345.466	gnps_motif_15.m2m	0.12602372479524715	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13957	450.3794	423.078	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
134	451.1825	31.241	gnps_motif_51.m2m	0.2239272714700818	0.4669012653486587	b'http://ms2lda.org/motifdb/motif/151041'	b'Oxygen-rich losses and fragments also occurring in hexose spectra \xe2\x80\x93 related to M2M 211 (hexose [glucose] conjugatation) \xe2\x80\x93 possibly hydrated-hexose loss? [ClassyFire - Relevant terms - Substituents: O-glycosyl compound Hexose monosaccharide Polyol]'
12133	451.3785	377.669	gnps_motif_56.m2m	0.11247001330029838	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
2715	452.7382	170.739	gnps_motif_7.m2m	0.3885584803616942	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
13489	452.8503	411.344	urine_mass2motif_159.m2m	0.5090284620502614	0.5210469117691493	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10304	453.8406	333.473	urine_mass2motif_159.m2m	0.46464243248097825	0.5217247759289717	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
3884	454.2081	193.67	urine_mass2motif_93.m2m	0.31436528181408946	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
3884	454.2081	193.67	gnps_motif_3.m2m	0.16953762001531916	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
12506	455.2433	386.235	gnps_motif_52.m2m	0.3006607250602702	0.6186617543492169	b'http://ms2lda.org/motifdb/motif/151031'	b'Fragment indicative for aromatic compounds related to methylbenzene substructure (C7H7 fragment)'
13494	455.3273	411.405	urine_mass2motif_159.m2m	0.4629260984919179	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11234	457.3324	356.499	gnps_motif_15.m2m	0.12340343272720139	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10730	458.3477	345.318	gnps_motif_170.m2m	0.1500225373269905	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
8477	460.7829	282.145	gnps_motif_170.m2m	0.15839662635213736	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
6924	461.2166	250.285	urine_mass2motif_93.m2m	0.2583191492666214	0.603992181830904	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
13482	461.3624	409.925	urine_mass2motif_159.m2m	0.5011281710494013	0.5210469117691493	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10305	462.3541	334.043	urine_mass2motif_159.m2m	0.5090721190436426	0.5212877635194262	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
7780	463.2322	264.759	urine_mass2motif_93.m2m	0.1177178916207217	0.6198519258720079	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
8627	463.2323	283.338	urine_mass2motif_93.m2m	0.11837533238935212	0.5942791714649076	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
10687	463.824	343.553	gnps_motif_15.m2m	0.10089453358400512	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13487	463.8414	411.319	urine_mass2motif_159.m2m	0.5127795972371443	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
4137	464.1922	198.949	urine_mass2motif_93.m2m	0.24634181726357948	0.5942791714649075	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
11745	464.3422	368.181	urine_mass2motif_159.m2m	0.15391900424341723	0.5459290053646824	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11745	464.3422	368.181	gnps_motif_15.m2m	0.13888589594027337	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14202	464.3953	435.446	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
14559	464.4309	453.802	urine_mass2motif_159.m2m	0.18975437574694873	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11865	465.3578	371.524	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
5088	466.317	214.836	urine_mass2motif_190.m2m	0.17163909948658732	0.6947100830968587	b'http://ms2lda.org/motifdb/motif/150900'	b'Loss based Mass2Motif - different losses combined in 147 and 105 losses - including glutamic acid (glutamate) related loss'
6122	467.1527	234.052	urine_mass2motif_93.m2m	0.37984239945199016	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
11155	470.8316	354.323	gnps_motif_15.m2m	0.10025421462443554	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
2708	471.7383	170.213	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
13915	473.3601	421.511	urine_mass2motif_159.m2m	0.5500720348550436	0.5215645847891988	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
4861	476.1923	211.034	urine_mass2motif_93.m2m	0.16503650243362686	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
7496	476.2847	260.419	urine_mass2motif_159.m2m	0.6152560236014833	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
10608	477.3217	340.64	gnps_motif_170.m2m	0.2259593134518087	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
2114	477.4287	157.675	gnps_motif_7.m2m	0.3444965941812782	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
2114	477.4287	157.675	gnps_motif_14.m2m	0.35417035265899915	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
11660	477.8395	366.113	urine_mass2motif_159.m2m	0.10815124831235252	0.5459290053646824	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11660	477.8395	366.113	gnps_motif_15.m2m	0.10299168190300391	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
6279	478.3009	237.597	urine_mass2motif_159.m2m	0.4510683414176813	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11153	479.345	354.366	urine_mass2motif_159.m2m	0.10134080107383454	0.5915802776091691	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13223	480.3906	405.162	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
2588	481.2681	167.308	gnps_motif_14.m2m	0.649038852754976	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
13910	481.8717	422.199	urine_mass2motif_159.m2m	0.4930063810987167	0.5215645847891988	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
5451	482.2396	221.166	urine_mass2motif_93.m2m	0.4082222347745876	0.5900616897918242	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
8598	482.3699	284.86	urine_mass2motif_159.m2m	0.16001205530803708	0.47328199059787784	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
8479	482.7963	281.988	gnps_motif_170.m2m	0.20500492511680682	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
10802	482.8611	345.733	urine_mass2motif_159.m2m	0.37205088289873967	0.5217247759289717	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13920	484.3489	422.276	urine_mass2motif_159.m2m	0.45660699983391034	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12163	484.8479	378.262	urine_mass2motif_159.m2m	0.11969481370306087	0.5459290053646824	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12163	484.8479	378.262	gnps_motif_15.m2m	0.11509163253728272	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10623	485.8369	342.007	gnps_motif_170.m2m	0.10794141115609203	0.5862373572563689	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
10623	485.8369	342.007	gnps_motif_15.m2m	0.14050237535154828	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
4122	486.1741	198.969	urine_mass2motif_93.m2m	0.37984239945199016	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
11658	486.353	366.047	urine_mass2motif_159.m2m	0.11827993486189597	0.5915802776091691	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9391	488.3214	310.332	urine_mass2motif_159.m2m	0.42237703392178166	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9600	488.3216	314.244	urine_mass2motif_159.m2m	0.3001476168518717	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
6157	490.2073	234.821	urine_mass2motif_93.m2m	0.1512102710408304	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
5379	490.2077	215.762	urine_mass2motif_93.m2m	0.12033039405527204	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
1952	490.2865	154.361	urine_mass2motif_213.m2m	0.3271846366021369	0.5208141122204629	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
13908	490.3851	422.159	urine_mass2motif_159.m2m	0.5464495197842473	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11550	491.3381	363.662	gnps_motif_170.m2m	0.23158312163911376	0.5839949697020149	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
10903	491.3733	350.134	urine_mass2motif_159.m2m	0.43623413395709554	0.5217247759289717	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12732	491.8558	390.618	urine_mass2motif_159.m2m	0.2027319172613419	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12732	491.8558	390.618	gnps_motif_15.m2m	0.13176077778045592	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
8358	492.2233	278.945	urine_mass2motif_159.m2m	0.1724983629836509	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11058	492.8447	352.307	gnps_motif_15.m2m	0.11884842091668045	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
